Company_ID,Ownership_Type,Internal_Control_Score,Effective_Tax_Rate,Audit_Likelihood,Offshore_Transactions,Previous_Fines,Board_Independence,Revenue,Profit_Before_Tax,Leverage_Ratio,Market_Region,Governance_Score,Restatement_History,Whistleblower_Reports,Tax_Risk_Score
C7027,Foreign Subsidiary,83,26.18,0.14,4,260328,70,842840138,110499511,4.88,North America,98,0,3,Medium
C7028,Private,79,21.59,0.71,4,4071539,53,274801882,177378560,4.11,Middle East,95,0,1,High
C7029,Public,45,21.1,0.66,5,1357818,55,851320389,165005024,4.43,EU,88,0,3,High
C7030,Public,83,26.54,0.96,6,3195204,39,925101046,155985276,0.3,Middle East,91,0,1,High
C7031,Private,78,11.22,0.44,3,1473238,32,350055336,54571596,0.19,South America,97,0,5,High
C7032,Private,89,9.77,0.27,5,3782739,63,679778629,103576138,3.34,Asia,79,0,3,High
C7033,Private,93,24.56,0.06,2,1874985,64,814288294,82546480,3.09,Middle East,45,0,4,High
C7034,Foreign Subsidiary,85,13.72,0.73,7,2536135,66,301534429,12412806,0.22,Asia,40,0,2,High
C7035,Public,47,34.22,0.62,6,2039996,40,519728977,72648923,0.45,Asia,75,0,4,High
C7036,Foreign Subsidiary,63,18.55,0.97,2,295966,42,177127078,175304445,2.44,EU,97,0,3,Medium
C7037,Foreign Subsidiary,59,8.35,0.71,6,2805710,65,853364838,127428408,4.02,EU,75,0,1,High
C7038,Public,93,25.57,0.93,3,2607001,22,489184397,137091137,3.64,Middle East,93,1,0,High
C7039,Public,53,14.18,0.99,4,2295225,59,674096894,131942939,2.67,South America,73,0,2,High
C7040,Private,44,9.46,0.43,11,450848,83,443346382,95215801,2.29,South America,74,0,0,High
C7041,Private,80,17.68,0.15,4,3861811,69,747503729,9008307,3.95,EU,99,0,3,High
C7042,Foreign Subsidiary,79,33.93,0.2,6,2640742,39,738812916,3637734,1.63,EU,37,0,5,High
C7043,Private,73,17.34,0.32,3,4783669,58,902967331,156775868,3.69,North America,81,0,4,High
C7044,Private,99,15.42,0.51,2,3864192,41,680071574,188335244,4.59,Asia,99,0,0,High
C7045,Public,55,18.34,0.12,6,1110421,65,829490531,32406881,1.06,Asia,60,0,0,High
C7046,Public,84,5.36,0.3,10,596958,51,909500952,73087156,2.12,Asia,82,1,2,High
C7047,Private,46,8.99,0.31,3,261993,45,992322376,183998185,2.1,North America,69,0,0,High
C7048,Public,55,30.49,0.0,4,1689464,63,837797500,3168065,2.23,Asia,61,0,2,High
C7049,Private,46,34.34,0.35,4,608244,27,765093796,67362117,0.4,South America,31,0,1,High
C7050,Public,66,9.74,0.12,0,252423,80,420780503,73933696,3.62,Asia,41,0,0,High
C7051,Public,53,21.07,0.43,4,4329541,30,891765522,188719461,3.16,EU,61,0,2,High
C7052,Public,53,33.99,0.2,10,3035966,78,195331747,12430299,4.35,North America,41,0,0,High
C7053,Public,83,9.7,0.82,7,244233,35,932839932,46159988,0.41,Middle East,59,1,2,High
C7054,Private,72,10.59,0.08,6,2311917,87,459231905,97408664,2.7,EU,64,0,2,High
C7055,Foreign Subsidiary,72,32.8,0.87,6,2250429,29,308630538,194615255,1.08,North America,75,1,1,High
C7056,Public,83,26.17,0.58,8,3434279,78,235575743,177179863,3.43,Asia,48,0,3,High
C7057,Private,59,9.56,0.46,6,2306478,72,14895343,170993019,3.94,Asia,94,0,1,High
C7058,Private,92,16.8,0.55,3,1987895,60,634695266,45275752,2.44,South America,98,0,0,High
C7059,Public,86,6.69,0.38,3,223003,24,589310011,184398324,1.1,Asia,46,0,1,High
C7060,Foreign Subsidiary,75,17.98,0.13,2,4323836,22,981949595,19181673,3.09,Asia,55,0,4,High
C7061,Public,46,28.34,0.77,3,3529726,47,774873267,173453910,0.79,Asia,81,0,3,High
C7062,Private,71,21.62,0.93,5,2598707,43,900101544,31924284,1.93,Asia,97,0,4,High
C7063,Foreign Subsidiary,87,24.42,0.95,7,1594577,57,453271902,113619951,3.12,South America,41,0,3,High
C7064,Private,42,14.8,0.67,7,4288230,85,944741795,42794133,4.72,South America,64,0,0,High
C7065,Public,78,9.84,0.41,4,2195630,81,749831200,171037247,3.35,Asia,57,0,3,High
C7066,Foreign Subsidiary,68,5.39,0.48,0,4809845,25,849486524,93763627,3.21,South America,84,0,0,High
C7067,Private,63,29.64,0.66,3,1482532,38,93513678,67580307,3.65,South America,52,0,1,High
C7068,Private,61,24.1,0.82,7,2748554,37,390927361,103270089,0.93,EU,78,1,4,High
C7069,Private,45,11.88,0.37,7,1527325,81,348001726,41752544,3.7,Middle East,35,0,0,High
C7070,Public,87,17.55,0.92,4,418382,57,758869158,47010766,1.29,Middle East,84,0,3,Medium
C7071,Foreign Subsidiary,63,29.04,0.32,6,3148366,58,426898494,102917010,3.74,Middle East,73,0,2,High
C7072,Public,79,21.16,0.53,5,1231545,39,298213169,105764042,4.47,South America,39,0,0,High
C7073,Public,62,14.0,0.96,1,4543135,75,960101722,79010197,2.62,Middle East,60,0,2,High
C7074,Public,93,13.02,0.94,5,3160732,74,171386542,66604032,0.15,EU,68,0,1,High
C7075,Foreign Subsidiary,77,11.53,0.7,5,505642,21,988234703,85906453,3.04,Middle East,42,0,5,Medium
C7076,Public,49,29.71,0.32,4,3333595,35,90836222,193969941,1.79,Asia,87,0,2,High
C7077,Public,55,22.46,0.22,10,4106324,26,854421850,101512764,2.8,South America,55,0,1,High
C7078,Public,50,26.27,0.08,4,4092133,79,674671327,109695649,2.15,Asia,48,1,1,High
C7079,Public,71,30.8,0.71,2,2688906,49,298485241,168879893,3.34,North America,31,0,1,High
C7080,Private,84,34.61,0.5,8,9370,54,395192546,98957214,1.65,South America,54,0,1,Low
C7081,Public,45,12.48,0.57,4,2421015,58,205240279,105799640,1.95,Asia,31,0,1,High
C7082,Private,63,10.43,0.47,5,280356,62,193446278,188803551,0.29,North America,96,1,2,High
C7083,Public,72,18.86,0.48,3,1080128,35,818597552,109974599,0.79,EU,99,0,5,High
C7084,Foreign Subsidiary,92,6.05,0.57,9,3220255,35,772722471,100424274,1.97,Asia,83,1,1,High
C7085,Private,90,28.75,0.91,5,838196,43,437261202,124905243,0.11,Middle East,79,0,6,Medium
C7086,Private,51,31.51,0.03,7,2032768,33,100420036,190077418,0.17,EU,92,0,1,High
C7087,Private,95,25.58,0.8,5,906961,35,257479654,191005950,3.19,EU,71,0,0,Medium
C7088,Private,66,13.04,0.39,4,2693304,51,248623730,33114276,2.29,North America,38,1,0,High
C7089,Foreign Subsidiary,77,8.69,0.74,6,902090,71,241831422,25571542,0.1,Asia,92,0,2,High
C7090,Public,57,16.46,0.95,7,4236885,21,784480823,129196514,1.34,Middle East,62,0,1,High
C7091,Private,84,30.0,0.31,3,3985739,51,781481279,159757269,3.21,South America,35,0,0,High
C7092,Foreign Subsidiary,78,15.43,0.09,3,2429571,62,148341144,95506801,1.07,South America,91,0,4,High
C7093,Private,94,6.03,0.23,6,975909,37,589772373,186723709,3.95,Asia,43,0,2,High
C7094,Public,52,13.23,0.22,8,3716605,61,859385831,111857681,1.47,Asia,83,0,3,High
C7095,Private,92,34.7,0.74,9,2381443,82,745582957,65131756,4.72,North America,85,0,1,High
C7096,Foreign Subsidiary,79,25.3,0.06,7,4250269,28,800990014,95971348,2.65,South America,72,0,1,High
C7097,Public,69,32.03,0.05,7,4430133,28,687546697,1475948,0.96,Middle East,33,0,0,High
C7098,Foreign Subsidiary,92,28.25,0.69,1,1551280,36,364034705,103504731,0.66,Middle East,96,1,2,High
C7099,Public,88,21.19,0.56,2,4874654,24,876137752,133311330,0.81,Middle East,46,0,2,High
C7100,Public,80,9.46,0.42,7,576496,33,883621135,83496367,3.55,North America,62,0,0,High
C7101,Public,91,15.46,0.58,8,1994006,43,269544974,145728313,0.87,Middle East,83,0,2,High
C7102,Private,52,22.51,0.74,11,901346,50,906658566,85548835,4.7,Middle East,98,0,1,High
C7103,Foreign Subsidiary,73,31.12,0.1,3,1669328,82,370521611,961668,1.64,South America,58,0,1,High
C7104,Foreign Subsidiary,75,13.06,0.55,3,3270047,45,852392095,177277305,0.41,Middle East,57,0,2,High
C7105,Foreign Subsidiary,69,8.64,0.82,2,3865015,36,977725954,129260165,0.89,Asia,40,0,1,High
C7106,Public,64,21.76,0.36,0,2474039,23,310177472,49825454,1.77,Asia,72,0,3,High
C7107,Private,41,10.3,0.76,2,878166,26,437885559,102768712,0.7,EU,62,0,1,High
C7108,Public,75,23.31,0.85,4,2752801,22,644242026,116727404,4.25,North America,64,0,1,High
C7109,Foreign Subsidiary,57,12.91,0.82,4,538280,60,803187260,24819033,4.79,South America,74,0,1,High
C7110,Private,44,11.93,0.65,5,4411388,40,817223958,137718065,3.81,EU,99,0,1,High
C7111,Private,58,16.98,0.72,3,148289,79,931296226,92728911,3.12,EU,93,0,3,High
C7112,Private,81,22.8,0.79,3,3011069,63,646854187,75886175,4.02,North America,98,1,2,High
C7113,Foreign Subsidiary,57,21.36,0.73,6,3041939,57,591980267,146499055,0.86,North America,33,0,0,High
C7114,Private,96,12.34,0.45,5,4579597,42,839232313,154490900,1.95,EU,80,1,1,High
C7115,Private,71,31.73,0.16,3,3548325,80,917487507,91533391,1.14,Middle East,91,0,0,High
C7116,Public,60,8.3,0.31,2,94579,40,236743695,78853241,2.37,Asia,56,0,2,High
C7117,Public,49,6.18,0.21,7,1234955,22,242587940,186002568,0.96,EU,91,0,2,High
C7118,Private,76,23.08,0.36,6,1762267,67,14683756,41940832,4.1,North America,91,0,4,High
C7119,Private,88,8.7,0.49,5,404871,30,946650466,16521727,4.02,EU,87,1,1,High
C7120,Public,61,20.15,0.96,4,1859476,32,691785060,115220563,1.9,Asia,49,0,3,High
C7121,Public,52,33.55,0.96,10,630182,28,160977280,41313190,3.64,South America,86,0,0,High
C7122,Public,94,25.96,0.77,1,138159,70,457975534,82433709,2.18,Asia,46,0,0,Medium
C7123,Foreign Subsidiary,56,23.52,0.98,4,3255953,85,274740342,100668808,1.5,South America,66,0,0,High
C7124,Foreign Subsidiary,48,22.24,1.0,5,3367486,42,662272481,195887025,1.45,North America,68,0,1,High
C7125,Public,63,10.39,0.89,6,863954,53,786393940,173577132,2.5,South America,36,0,0,Medium
C7126,Private,83,17.98,0.08,3,816008,86,937468505,19361004,0.16,Middle East,45,0,2,Medium
C7127,Public,53,15.28,0.43,5,4310045,45,169964365,131217027,3.58,EU,38,0,0,High
C7128,Foreign Subsidiary,85,33.59,0.53,1,1656886,80,834384849,52195101,2.01,EU,46,0,0,High
C7129,Private,47,12.27,0.12,5,1252828,84,974569728,46859184,0.78,Middle East,46,0,2,High
C7130,Foreign Subsidiary,94,19.15,0.81,6,2941125,31,557769781,125264790,3.21,Asia,96,1,3,High
C7131,Private,76,33.14,0.15,7,726321,24,654279726,170023108,3.79,North America,59,0,1,Medium
C7132,Foreign Subsidiary,58,28.68,0.38,5,4693410,79,72859434,61040893,0.67,Middle East,93,0,3,High
C7133,Private,67,33.94,0.07,8,3136909,70,35438927,120235945,0.61,EU,71,0,3,High
C7134,Private,85,23.25,0.52,2,2189508,71,199789948,89588737,2.0,South America,30,0,2,High
C7135,Private,80,15.01,0.6,4,824621,74,793058477,104088934,3.28,Asia,99,0,1,Medium
C7136,Private,69,29.8,0.74,7,980514,66,115103031,67615682,2.95,Asia,63,0,3,Medium
C7137,Foreign Subsidiary,46,13.74,0.34,7,3272669,47,138309286,78978158,4.88,Middle East,89,0,1,High
C7138,Foreign Subsidiary,98,9.94,0.59,5,1335494,62,144221524,137268185,2.25,EU,55,0,0,High
C7139,Private,97,26.19,0.73,4,2094177,76,217272087,45690551,1.81,EU,64,0,2,High
C7140,Private,65,24.17,0.76,8,910181,54,35282777,61268968,3.82,North America,68,1,2,High
C7141,Foreign Subsidiary,79,31.37,0.3,4,925481,89,921343982,164561216,4.79,North America,65,0,4,Medium
C7142,Private,85,33.86,0.07,5,1908660,37,709562989,7355457,4.47,Middle East,99,0,0,High
C7143,Private,93,30.72,0.04,3,4669612,87,475406643,187655990,2.12,Middle East,46,0,0,High
C7144,Private,99,6.8,0.77,4,3010039,89,218330278,121560652,3.19,EU,70,0,1,High
C7145,Public,85,24.94,0.39,7,1222568,87,538187601,190528533,0.8,Middle East,97,0,2,High
C7146,Private,50,28.54,0.13,7,4765310,68,154900712,92702388,3.6,Asia,84,0,2,High
C7147,Public,53,34.46,0.18,3,4898412,23,950941719,127527647,1.82,South America,48,1,4,High
C7148,Private,60,16.24,0.77,3,3959643,47,238709803,155586037,1.19,EU,91,0,0,High
C7149,Foreign Subsidiary,47,10.1,0.6,4,4707970,83,704044699,48225953,0.76,Asia,72,0,1,High
C7150,Public,42,30.59,0.5,10,3517321,26,469554259,95872459,1.36,South America,61,1,4,High
C7151,Public,67,14.52,0.62,4,4686615,31,619881148,133266984,2.6,EU,87,0,4,High
C7152,Private,68,22.95,0.14,3,2727904,61,647417254,156906745,4.49,EU,53,1,2,High
C7153,Private,62,16.7,0.32,5,1114106,57,718522640,18148808,1.38,EU,91,1,2,High
C7154,Public,57,17.07,0.37,6,43831,37,282089521,32556142,0.37,Asia,77,0,1,High
C7155,Foreign Subsidiary,74,26.97,0.31,7,2381178,47,497166141,108555609,3.92,EU,89,0,2,High
C7156,Foreign Subsidiary,52,15.84,0.86,1,4376857,83,820808401,5273091,3.93,Middle East,62,0,1,High
C7157,Private,51,25.79,0.58,7,4176196,57,915679153,17645209,0.43,Middle East,66,0,2,High
C7158,Foreign Subsidiary,86,5.43,0.73,2,4519577,78,934821761,152778084,1.0,Asia,69,0,0,High
C7159,Foreign Subsidiary,89,14.74,0.24,6,4997094,51,579061796,131356443,0.88,Asia,82,1,1,High
C7160,Private,44,14.57,0.26,4,2500331,69,371865059,42469223,2.36,EU,58,0,1,High
C7161,Foreign Subsidiary,78,27.47,0.23,4,4338654,88,881876357,59828519,1.32,Middle East,66,1,2,High
C7162,Private,50,14.44,0.69,6,4764255,22,535218402,118484105,3.76,EU,90,0,3,High
C7163,Public,97,24.0,0.35,3,3907905,74,746233895,7003543,3.13,South America,60,0,2,High
C7164,Private,98,25.66,0.41,6,4638320,38,438819105,22659082,3.42,EU,79,0,0,High
C7165,Public,50,24.75,0.71,2,2552969,37,741497079,37531201,1.95,Middle East,59,0,2,High
C7166,Public,98,23.1,0.97,8,277436,49,54400789,174500043,2.55,Asia,47,0,2,Medium
C7167,Foreign Subsidiary,86,17.41,0.16,6,3537702,71,143361444,56633978,3.43,South America,34,1,3,High
C7168,Foreign Subsidiary,81,16.2,0.06,6,3089805,48,530204831,138134129,2.68,Middle East,47,1,1,High
C7169,Foreign Subsidiary,86,21.94,0.19,5,3089206,36,844762185,47403423,0.47,Asia,94,0,3,High
C7170,Private,70,6.91,0.73,3,3719387,38,738576517,176455393,1.88,North America,91,0,3,High
C7171,Foreign Subsidiary,70,31.27,0.19,3,4674711,75,711992588,10969007,4.86,South America,81,0,7,High
C7172,Public,52,29.76,0.58,6,1747581,33,670785315,188531428,2.56,EU,77,0,0,High
C7173,Foreign Subsidiary,53,15.39,0.59,8,1311477,35,468326752,25082770,2.11,Asia,50,0,3,High
C7174,Foreign Subsidiary,88,22.0,0.29,5,4105767,82,980676289,64019446,4.46,EU,34,0,4,High
C7175,Private,84,32.97,0.07,5,745662,37,436047503,15311523,3.35,EU,35,1,1,High
C7176,Private,81,13.15,0.4,4,2733729,59,306096743,89662590,2.19,Asia,50,0,1,High
C7177,Public,64,27.27,0.19,4,3398320,32,505888216,172568651,3.01,North America,30,0,1,High
C7178,Private,72,7.48,0.18,4,1540782,83,195560083,46767090,1.75,South America,67,0,4,High
C7179,Foreign Subsidiary,72,20.7,0.52,3,1383331,68,383116909,114807438,4.04,North America,34,0,3,High
C7180,Private,54,31.52,0.67,3,2502280,43,488132302,81829059,3.61,Middle East,91,0,1,High
C7181,Public,55,21.55,0.08,5,3210472,46,768671527,29050184,1.17,North America,39,0,2,High
C7182,Foreign Subsidiary,83,23.49,0.58,5,1450734,62,810345097,77590576,1.61,North America,77,0,5,High
C7183,Public,97,32.23,0.25,3,1428428,29,417724709,142592412,0.11,North America,96,1,0,High
C7184,Private,95,26.46,0.67,4,3865344,32,412674366,156728548,3.98,EU,89,0,3,High
C7185,Private,77,25.88,0.81,3,4789986,80,428783642,32498863,0.54,EU,71,1,2,High
C7186,Public,45,22.59,0.81,6,3865428,41,517004240,83698980,2.9,Asia,82,1,1,High
C7187,Foreign Subsidiary,83,23.99,0.37,7,1774830,73,404656973,98417174,4.25,EU,56,0,4,High
C7188,Private,64,29.11,0.57,5,1250524,25,946236848,1923679,4.83,Asia,51,1,0,High
C7189,Private,54,34.38,0.79,9,4931968,69,365848106,83177758,1.66,North America,72,0,3,High
C7190,Foreign Subsidiary,43,28.86,0.06,7,894028,40,275799259,68911236,1.0,EU,67,0,0,High
C7191,Private,95,26.23,0.61,4,3018175,63,424436280,57917916,4.94,EU,61,0,3,High
C7192,Public,43,9.07,0.84,7,3871947,89,29671221,174300526,1.01,Middle East,86,0,0,High
C7193,Private,69,29.51,0.37,3,4873082,26,990741383,125059446,0.84,South America,56,0,1,High
C7194,Private,73,27.08,0.46,2,4994676,54,864926407,137694165,4.63,South America,52,0,2,High
C7195,Foreign Subsidiary,66,28.11,0.7,6,3291195,83,244687452,144938270,4.69,North America,93,0,1,High
C7196,Public,70,11.93,0.07,3,4105726,49,755435624,76465009,2.45,North America,44,1,1,High
C7197,Foreign Subsidiary,95,32.1,0.39,3,2253053,77,119252992,127217604,3.24,South America,87,0,1,High
C7198,Private,71,7.92,0.3,6,3333025,77,143616684,56300002,2.15,Asia,66,0,3,High
C7199,Private,83,12.61,0.02,8,3501397,40,563668853,35860983,4.64,Asia,77,0,4,High
C7200,Foreign Subsidiary,78,24.89,0.2,2,4355080,60,349726728,103396122,4.19,South America,35,0,0,High
C7201,Foreign Subsidiary,91,25.21,0.4,5,4201343,30,638038599,35459553,2.62,Middle East,32,1,1,High
C7202,Foreign Subsidiary,48,14.4,0.2,7,4153772,89,641526979,89418969,2.29,EU,92,1,3,High
C7203,Public,80,26.05,0.6,6,342534,66,874406420,42199131,3.47,Middle East,74,0,4,Medium
C7204,Private,47,16.64,0.45,1,3074150,44,477150904,140136917,3.36,Middle East,99,1,1,High
C7205,Foreign Subsidiary,53,5.01,0.04,2,376626,51,82847876,97421428,0.5,Middle East,65,0,2,High
C7206,Private,72,9.88,0.28,5,2171739,46,621726376,27196115,1.47,EU,60,0,2,High
C7207,Public,62,31.48,0.02,4,678168,65,239760895,170335726,2.25,Asia,33,0,1,Medium
C7208,Public,60,11.68,0.36,3,2004757,31,391101488,8920027,2.85,Asia,50,0,3,High
C7209,Public,94,8.39,0.26,4,1262006,32,645265785,85846608,1.04,Asia,94,1,3,High
C7210,Public,51,25.47,0.69,4,48014,88,960271208,24321931,1.67,Middle East,44,0,2,High
C7211,Private,96,18.22,0.31,6,4919055,31,983424313,35821260,2.57,North America,49,0,3,High
C7212,Public,41,28.9,0.38,4,2443535,68,611481960,188792953,4.51,Middle East,97,0,2,High
C7213,Public,52,30.84,0.73,10,4081957,54,558971173,54659795,2.0,North America,71,0,1,High
C7214,Foreign Subsidiary,98,30.38,0.48,4,2640213,37,514038806,68360671,1.54,EU,35,0,1,High
C7215,Public,43,14.39,0.56,8,3833692,86,242490933,114921461,4.28,South America,80,0,1,High
C7216,Foreign Subsidiary,59,20.17,0.84,6,2598559,62,674476467,195887685,1.24,Middle East,66,1,1,High
C7217,Public,89,24.5,0.21,2,2010984,67,137360150,34873635,3.06,Asia,32,0,5,High
C7218,Public,90,14.66,0.99,9,4185393,45,546752506,101926480,2.13,North America,32,0,1,High
C7219,Foreign Subsidiary,87,6.23,0.9,1,3425750,84,323984577,56728290,4.54,Asia,61,0,1,High
C7220,Public,98,19.87,0.29,3,3415077,70,84347906,155582904,3.46,Middle East,65,0,1,High
C7221,Private,53,5.38,0.89,7,492505,28,434207306,104574836,4.45,EU,31,0,0,High
C7222,Private,69,33.52,0.75,8,2278435,51,878953307,12219743,3.34,EU,64,1,3,High
C7223,Public,68,28.9,0.93,8,3947404,88,61907003,41487250,2.85,North America,70,0,3,High
C7224,Private,47,10.76,0.69,4,4587360,76,492779443,159136055,2.14,Asia,54,1,5,High
C7225,Foreign Subsidiary,51,13.63,0.67,4,2319976,81,878303938,93997395,3.1,South America,69,1,2,High
C7226,Public,80,34.49,0.0,5,3315053,50,268483592,79488145,3.96,North America,87,0,5,High
C7227,Public,77,16.21,0.47,5,2449012,89,842840095,29267476,2.21,EU,66,0,3,High
C7228,Foreign Subsidiary,65,28.51,0.2,5,3321635,72,54512172,20931174,3.23,North America,46,0,4,High
C7229,Foreign Subsidiary,89,18.4,0.32,4,835036,75,602686451,72081720,2.27,EU,86,0,5,Medium
C7230,Foreign Subsidiary,41,30.92,0.98,4,3249102,63,42320173,153879524,0.57,Middle East,84,0,1,High
C7231,Public,94,26.11,0.09,6,1618813,81,16705417,41468843,2.85,Middle East,75,0,0,High
C7232,Foreign Subsidiary,79,5.69,0.72,4,3422517,79,654002480,176588291,0.42,Middle East,77,0,2,High
C7233,Foreign Subsidiary,95,13.83,0.17,3,716878,58,130415051,16413491,3.03,EU,36,0,3,Medium
C7234,Private,53,21.74,0.01,5,68237,26,374840125,196829355,4.21,Middle East,51,0,0,High
C7235,Private,45,32.79,0.5,5,4221499,71,371303403,6019771,0.86,Middle East,92,0,3,High
C7236,Public,81,8.06,0.16,2,2623040,64,487659325,97870801,3.02,South America,74,0,2,High
C7237,Private,79,23.03,0.97,9,4329374,24,801793271,155100210,0.39,South America,62,0,1,High
C7238,Private,70,14.07,0.2,3,2151286,51,164683772,167872526,1.43,Asia,70,0,4,High
C7239,Foreign Subsidiary,56,31.68,0.19,7,2701542,60,772153064,82382613,0.72,North America,86,0,4,High
C7240,Foreign Subsidiary,64,27.96,0.03,1,1904021,33,847444427,135387349,0.22,South America,91,0,1,High
C7241,Private,71,16.09,0.33,6,4890070,27,690376008,195400325,4.24,North America,37,0,2,High
C7242,Private,51,10.01,0.02,8,384341,60,573450328,96744797,2.11,North America,35,0,3,High
C7243,Private,88,5.34,0.5,10,4737027,29,721863434,69524114,0.84,North America,36,0,0,High
C7244,Public,52,23.63,0.51,3,2490584,27,490619976,121668646,3.21,Asia,75,0,1,High
C7245,Public,58,17.18,0.05,3,2962638,71,901811244,20451870,4.52,North America,40,1,2,High
C7246,Public,83,14.44,0.24,6,1039622,71,856186540,64816739,2.56,EU,55,0,2,High
C7247,Private,87,34.57,0.83,3,4623815,56,919885772,76612726,4.16,South America,87,0,3,High
C7248,Private,64,18.98,0.46,4,2164652,55,158912971,78818172,4.23,EU,38,1,4,High
C7249,Public,70,27.5,0.43,4,416444,40,991346408,144170952,3.78,EU,30,0,3,Medium
C7250,Public,98,10.32,0.7,4,211622,63,543438870,159755522,1.45,EU,91,0,5,Medium
C7251,Private,76,5.4,0.71,7,3311964,66,455980122,197378671,2.39,North America,89,0,1,High
C7252,Foreign Subsidiary,64,17.53,0.76,4,2103037,85,733195803,23455688,0.81,North America,58,0,1,High
C7253,Public,55,24.97,0.83,6,1517306,38,29628638,97999473,4.61,North America,71,0,2,High
C7254,Private,96,20.2,0.23,4,1934081,43,280251263,32550148,3.33,Middle East,64,1,2,High
C7255,Private,77,31.71,0.07,4,3534686,70,588946551,124638974,0.13,North America,48,1,2,High
C7256,Foreign Subsidiary,82,18.02,0.38,5,118680,20,484714081,49107147,4.02,South America,44,0,0,Medium
C7257,Private,88,14.33,0.86,8,4336892,37,152509003,68033987,0.17,North America,84,0,1,High
